lat;lon;crs;total
55.5;73.5;b'';
55.5;74.5;b'';
55.5;75.5;b'';
55.5;76.5;b'';
55.5;77.5;b'';
55.5;78.5;b'';
55.5;79.5;b'';
55.5;80.5;b'';
55.5;81.5;b'';
55.5;82.5;b'';
55.5;83.5;b'';
55.5;84.5;b'';
55.5;85.5;b'';
55.5;86.5;b'';
55.5;87.5;b'';
55.5;88.5;b'';
55.5;89.5;b'';
55.5;90.5;b'';
55.5;91.5;b'';
55.5;92.5;b'';
55.5;93.5;b'';
55.5;94.5;b'';
55.5;95.5;b'';
55.5;96.5;b'';
55.5;97.5;b'';
55.5;98.5;b'';
55.5;99.5;b'';
55.5;100.5;b'';
55.5;101.5;b'';
55.5;102.5;b'';
55.5;103.5;b'';
55.5;104.5;b'';
55.5;105.5;b'';
55.5;106.5;b'';
55.5;107.5;b'';
55.5;108.5;b'';
55.5;109.5;b'';
55.5;110.5;b'';
55.5;111.5;b'';
55.5;112.5;b'';
55.5;113.5;b'';
55.5;114.5;b'';
55.5;115.5;b'';
55.5;116.5;b'';
55.5;117.5;b'';
55.5;118.5;b'';
55.5;119.5;b'';
55.5;120.5;b'';
55.5;121.5;b'';
55.5;122.5;b'';
55.5;123.5;b'';
55.5;124.5;b'';
55.5;125.5;b'';
55.5;126.5;b'';
55.5;127.5;b'';
55.5;128.5;b'';
55.5;129.5;b'';
55.5;130.5;b'';
55.5;131.5;b'';
55.5;132.5;b'';
55.5;133.5;b'';
55.5;134.5;b'';
55.5;135.5;b'';
55.5;136.5;b'';
55.5;137.5;b'';
55.5;138.5;b'';0.36325252
55.5;139.5;b'';0.36758095
55.5;140.5;b'';0.37022153
55.5;141.5;b'';0.37280855
55.5;142.5;b'';0.37926525
55.5;143.5;b'';0.38547975
55.5;144.5;b'';0.38801485
55.5;145.5;b'';0.38984418
55.5;146.5;b'';0.39187005
55.5;147.5;b'';0.39331502
55.5;148.5;b'';0.3939291
55.5;149.5;b'';0.3933507
55.5;150.5;b'';0.39107567
55.5;151.5;b'';0.3881064
55.5;152.5;b'';0.38330558
55.5;153.5;b'';0.37725395
55.5;154.5;b'';0.3702707
55.5;155.5;b'';0.3605225
55.5;156.5;b'';
55.5;157.5;b'';
55.5;158.5;b'';
55.5;159.5;b'';
55.5;160.5;b'';
55.5;161.5;b'';
55.5;162.5;b'';0.3501689
55.5;163.5;b'';0.3643303
55.5;164.5;b'';0.36985475
55.5;165.5;b'';0.37295133
55.5;166.5;b'';0.3758551
55.5;167.5;b'';0.37780848
55.5;168.5;b'';0.37750027
55.5;169.5;b'';0.37676197
55.5;170.5;b'';0.37564874
55.5;171.5;b'';0.37522894
55.5;172.5;b'';0.37526488
55.5;173.5;b'';0.37642583
55.5;174.5;b'';0.37828246
55.5;175.5;b'';0.38020578
55.5;176.5;b'';0.38250333
55.5;177.5;b'';0.38390252
55.5;178.5;b'';0.38484433
55.5;179.5;b'';0.3859203
56.5;-179.5;b'';0.39298385
56.5;-178.5;b'';0.39384308
56.5;-177.5;b'';0.39506716
56.5;-176.5;b'';0.3965995
56.5;-175.5;b'';0.39820105
56.5;-174.5;b'';0.39922008
56.5;-173.5;b'';0.39933848
56.5;-172.5;b'';0.39722857
56.5;-171.5;b'';0.39187104
56.5;-170.5;b'';0.38216686
56.5;-169.5;b'';0.36791715
56.5;-168.5;b'';0.35170254
56.5;-167.5;b'';0.33731607
56.5;-166.5;b'';0.32906294
56.5;-165.5;b'';0.3299695
56.5;-164.5;b'';0.33701247
56.5;-163.5;b'';0.34431297
56.5;-162.5;b'';0.34651262
56.5;-161.5;b'';0.34309492
56.5;-160.5;b'';0.3344431
56.5;-159.5;b'';
56.5;-158.5;b'';
56.5;-157.5;b'';0.26427534
56.5;-156.5;b'';0.2134203
56.5;-155.5;b'';0.14287937
56.5;-154.5;b'';
56.5;-153.5;b'';-0.01578268
56.5;-152.5;b'';-0.03508962
56.5;-151.5;b'';0.020524053
56.5;-150.5;b'';0.1276672
56.5;-149.5;b'';0.24323663
56.5;-148.5;b'';0.3409999
56.5;-147.5;b'';0.4137281
56.5;-146.5;b'';0.4619712
56.5;-145.5;b'';0.48882717
56.5;-144.5;b'';0.49941617
56.5;-143.5;b'';0.4957416
56.5;-142.5;b'';0.48022866
56.5;-141.5;b'';0.45712152
56.5;-140.5;b'';0.42788586
56.5;-139.5;b'';0.3951528
56.5;-138.5;b'';0.35865742
56.5;-137.5;b'';0.31710106
56.5;-136.5;b'';0.26726538
56.5;-135.5;b'';0.20381796
56.5;-134.5;b'';
56.5;-133.5;b'';
56.5;-132.5;b'';
56.5;-131.5;b'';
56.5;-130.5;b'';
56.5;-129.5;b'';
56.5;-128.5;b'';
56.5;-127.5;b'';
56.5;-126.5;b'';
56.5;-125.5;b'';
56.5;-124.5;b'';
56.5;-123.5;b'';
56.5;-122.5;b'';
56.5;-121.5;b'';
56.5;-120.5;b'';
56.5;-119.5;b'';
56.5;-118.5;b'';
56.5;-117.5;b'';
56.5;-116.5;b'';
56.5;-115.5;b'';
56.5;-114.5;b'';
56.5;-113.5;b'';
56.5;-112.5;b'';
56.5;-111.5;b'';
56.5;-110.5;b'';
56.5;-109.5;b'';
56.5;-108.5;b'';
56.5;-107.5;b'';
56.5;-106.5;b'';
56.5;-105.5;b'';
56.5;-104.5;b'';
56.5;-103.5;b'';
56.5;-102.5;b'';
56.5;-101.5;b'';
56.5;-100.5;b'';
56.5;-99.5;b'';
56.5;-98.5;b'';
56.5;-97.5;b'';
56.5;-96.5;b'';
56.5;-95.5;b'';
56.5;-94.5;b'';
56.5;-93.5;b'';
56.5;-92.5;b'';
56.5;-91.5;b'';
56.5;-90.5;b'';
56.5;-89.5;b'';
56.5;-88.5;b'';
56.5;-87.5;b'';-0.2
56.5;-86.5;b'';-0.2
56.5;-85.5;b'';-0.2
56.5;-84.5;b'';-0.2
56.5;-83.5;b'';-0.2
56.5;-82.5;b'';-0.2
56.5;-81.5;b'';-0.2
56.5;-80.5;b'';-0.2
56.5;-79.5;b'';
56.5;-78.5;b'';-0.2
56.5;-77.5;b'';-0.2
56.5;-76.5;b'';
56.5;-75.5;b'';
56.5;-74.5;b'';
56.5;-73.5;b'';
56.5;-72.5;b'';
56.5;-71.5;b'';
56.5;-70.5;b'';
56.5;-69.5;b'';
56.5;-68.5;b'';
56.5;-67.5;b'';
56.5;-66.5;b'';
56.5;-65.5;b'';
56.5;-64.5;b'';
56.5;-63.5;b'';
56.5;-62.5;b'';
56.5;-61.5;b'';
56.5;-60.5;b'';0.39457995
56.5;-59.5;b'';0.47798052
56.5;-58.5;b'';0.5525459
56.5;-57.5;b'';0.61370695
56.5;-56.5;b'';0.660682
56.5;-55.5;b'';0.69217646
56.5;-54.5;b'';0.7072344
56.5;-53.5;b'';0.7077551
56.5;-52.5;b'';0.6975151
56.5;-51.5;b'';0.67821085
56.5;-50.5;b'';0.6518189
56.5;-49.5;b'';0.6200112
56.5;-48.5;b'';0.5859977
56.5;-47.5;b'';0.55250263
56.5;-46.5;b'';0.5227299
56.5;-45.5;b'';0.49961132
56.5;-44.5;b'';0.48340958
56.5;-43.5;b'';0.47330293
56.5;-42.5;b'';0.4670948
56.5;-41.5;b'';0.5045807
56.5;-40.5;b'';0.5421982
56.5;-39.5;b'';0.5800146
56.5;-38.5;b'';0.61682355
56.5;-37.5;b'';0.60976446
56.5;-36.5;b'';0.5998636
56.5;-35.5;b'';0.5866852
56.5;-34.5;b'';0.57241994
56.5;-33.5;b'';0.5591437
56.5;-32.5;b'';0.5478877
56.5;-31.5;b'';0.53837335
56.5;-30.5;b'';0.5305108
56.5;-29.5;b'';0.5239115
56.5;-28.5;b'';0.5180439
56.5;-27.5;b'';0.51153547
56.5;-26.5;b'';0.5011388
56.5;-25.5;b'';0.4887724
56.5;-24.5;b'';0.4776035
56.5;-23.5;b'';0.46609038
56.5;-22.5;b'';0.45461798
56.5;-21.5;b'';0.4123293
56.5;-20.5;b'';0.37797648
56.5;-19.5;b'';0.35743967
56.5;-18.5;b'';0.34544352
56.5;-17.5;b'';0.36832425
56.5;-16.5;b'';0.38966244
56.5;-15.5;b'';0.4032957
56.5;-14.5;b'';0.4058059
56.5;-13.5;b'';0.3978086
56.5;-12.5;b'';0.3829463
56.5;-11.5;b'';0.36442226
56.5;-10.5;b'';0.3432471
56.5;-9.5;b'';0.31954947
56.5;-8.5;b'';0.29325193
56.5;-7.5;b'';0.2699394
56.5;-6.5;b'';
56.5;-5.5;b'';
56.5;-4.5;b'';
56.5;-3.5;b'';
56.5;-2.5;b'';
56.5;-1.5;b'';0.37325197
56.5;-0.5;b'';0.4057119
56.5;0.5;b'';0.43206182
56.5;1.5;b'';0.44804367
56.5;2.5;b'';0.43361387
56.5;3.5;b'';0.41494256
56.5;4.5;b'';0.4140079
56.5;5.5;b'';0.40582561
56.5;6.5;b'';0.40749282
56.5;7.5;b'';0.401779
56.5;8.5;b'';
56.5;9.5;b'';
56.5;10.5;b'';
56.5;11.5;b'';0.3295233
56.5;12.5;b'';
56.5;13.5;b'';
56.5;14.5;b'';
56.5;15.5;b'';
56.5;16.5;b'';
56.5;17.5;b'';0.28392884
56.5;18.5;b'';0.31005782
56.5;19.5;b'';0.34335703
56.5;20.5;b'';0.37580392
56.5;21.5;b'';
56.5;22.5;b'';
56.5;23.5;b'';
56.5;24.5;b'';
56.5;25.5;b'';
56.5;26.5;b'';
56.5;27.5;b'';
56.5;28.5;b'';
56.5;29.5;b'';
56.5;30.5;b'';
56.5;31.5;b'';
56.5;32.5;b'';
56.5;33.5;b'';
56.5;34.5;b'';
56.5;35.5;b'';
56.5;36.5;b'';
56.5;37.5;b'';
56.5;38.5;b'';
56.5;39.5;b'';
56.5;40.5;b'';
56.5;41.5;b'';
56.5;42.5;b'';
56.5;43.5;b'';
56.5;44.5;b'';
56.5;45.5;b'';
56.5;46.5;b'';
56.5;47.5;b'';
56.5;48.5;b'';
56.5;49.5;b'';
56.5;50.5;b'';
56.5;51.5;b'';
56.5;52.5;b'';
56.5;53.5;b'';
56.5;54.5;b'';
56.5;55.5;b'';
56.5;56.5;b'';
56.5;57.5;b'';
56.5;58.5;b'';
56.5;59.5;b'';
56.5;60.5;b'';
56.5;61.5;b'';
56.5;62.5;b'';
56.5;63.5;b'';
56.5;64.5;b'';
56.5;65.5;b'';
56.5;66.5;b'';
56.5;67.5;b'';
56.5;68.5;b'';
56.5;69.5;b'';
56.5;70.5;b'';
56.5;71.5;b'';
56.5;72.5;b'';
56.5;73.5;b'';
56.5;74.5;b'';
56.5;75.5;b'';
56.5;76.5;b'';
56.5;77.5;b'';
56.5;78.5;b'';
56.5;79.5;b'';
56.5;80.5;b'';
56.5;81.5;b'';
56.5;82.5;b'';
56.5;83.5;b'';
56.5;84.5;b'';
56.5;85.5;b'';
56.5;86.5;b'';
56.5;87.5;b'';
56.5;88.5;b'';
56.5;89.5;b'';
56.5;90.5;b'';
56.5;91.5;b'';
56.5;92.5;b'';
56.5;93.5;b'';
56.5;94.5;b'';
56.5;95.5;b'';
56.5;96.5;b'';
56.5;97.5;b'';
56.5;98.5;b'';
56.5;99.5;b'';
56.5;100.5;b'';
56.5;101.5;b'';
56.5;102.5;b'';
56.5;103.5;b'';
56.5;104.5;b'';
56.5;105.5;b'';
56.5;106.5;b'';
56.5;107.5;b'';
56.5;108.5;b'';
56.5;109.5;b'';
56.5;110.5;b'';
56.5;111.5;b'';
56.5;112.5;b'';
56.5;113.5;b'';
56.5;114.5;b'';
56.5;115.5;b'';
56.5;116.5;b'';
56.5;117.5;b'';
56.5;118.5;b'';
56.5;119.5;b'';
56.5;120.5;b'';
56.5;121.5;b'';
56.5;122.5;b'';
56.5;123.5;b'';
56.5;124.5;b'';
56.5;125.5;b'';
56.5;126.5;b'';
56.5;127.5;b'';
56.5;128.5;b'';
56.5;129.5;b'';
56.5;130.5;b'';
56.5;131.5;b'';
56.5;132.5;b'';
56.5;133.5;b'';
56.5;134.5;b'';
56.5;135.5;b'';
56.5;136.5;b'';
56.5;137.5;b'';
56.5;138.5;b'';
56.5;139.5;b'';0.36519736
56.5;140.5;b'';0.36852092
56.5;141.5;b'';0.37091604
56.5;142.5;b'';0.37514907
56.5;143.5;b'';0.37944132
56.5;144.5;b'';0.38358316
56.5;145.5;b'';0.3870742
56.5;146.5;b'';0.3888251
56.5;147.5;b'';0.39032346
56.5;148.5;b'';0.3910026
56.5;149.5;b'';0.39023834
56.5;150.5;b'';0.38803163
56.5;151.5;b'';0.38532424
56.5;152.5;b'';0.38141915
56.5;153.5;b'';0.37637663
56.5;154.5;b'';0.37070757
56.5;155.5;b'';0.36321598
56.5;156.5;b'';
56.5;157.5;b'';
56.5;158.5;b'';
56.5;159.5;b'';
56.5;160.5;b'';
56.5;161.5;b'';
56.5;162.5;b'';
56.5;163.5;b'';0.35836333
56.5;164.5;b'';0.3677589
56.5;165.5;b'';0.3706952
56.5;166.5;b'';0.37571463
56.5;167.5;b'';0.38010156
56.5;168.5;b'';0.37960485
56.5;169.5;b'';0.3791476
56.5;170.5;b'';0.3788119
56.5;171.5;b'';0.37886614
56.5;172.5;b'';0.37882447
56.5;173.5;b'';0.3797279
56.5;174.5;b'';0.38145953
56.5;175.5;b'';0.38385195
56.5;176.5;b'';0.38660774
56.5;177.5;b'';0.38850528
56.5;178.5;b'';0.38987947
56.5;179.5;b'';0.39171124
57.5;-179.5;b'';0.39811286
57.5;-178.5;b'';0.39959955
57.5;-177.5;b'';0.40050888
57.5;-176.5;b'';0.40130654
57.5;-175.5;b'';0.40199247
57.5;-174.5;b'';0.40227848
57.5;-173.5;b'';0.40203756
57.5;-172.5;b'';0.40044412
57.5;-171.5;b'';0.39787072
57.5;-170.5;b'';0.39435872
57.5;-169.5;b'';0.3901915
57.5;-168.5;b'';0.38545507
57.5;-167.5;b'';0.38085788
57.5;-166.5;b'';0.37714338
57.5;-165.5;b'';0.37470263
57.5;-164.5;b'';0.37196827
57.5;-163.5;b'';0.36786216
57.5;-162.5;b'';0.3601594
57.5;-161.5;b'';0.34818408
57.5;-160.5;b'';0.33078805
57.5;-159.5;b'';0.30508742
57.5;-158.5;b'';0.26639813
57.5;-157.5;b'';
57.5;-156.5;b'';
57.5;-155.5;b'';-0.0052307514
57.5;-154.5;b'';
57.5;-153.5;b'';
57.5;-152.5;b'';
57.5;-151.5;b'';-0.2
57.5;-150.5;b'';-0.07933101
57.5;-149.5;b'';0.113947295
57.5;-148.5;b'';0.27537528
57.5;-147.5;b'';0.39300147
57.5;-146.5;b'';0.46715897
57.5;-145.5;b'';0.4998578
57.5;-144.5;b'';0.4954772
57.5;-143.5;b'';0.45960838
57.5;-142.5;b'';0.39742568
57.5;-141.5;b'';0.31883454
57.5;-140.5;b'';0.23191783
57.5;-139.5;b'';0.14163463
57.5;-138.5;b'';0.044832487
57.5;-137.5;b'';-0.06537626
57.5;-136.5;b'';-0.1882596
57.5;-135.5;b'';
57.5;-134.5;b'';
57.5;-133.5;b'';
57.5;-132.5;b'';
57.5;-131.5;b'';
57.5;-130.5;b'';
57.5;-129.5;b'';
57.5;-128.5;b'';
57.5;-127.5;b'';
57.5;-126.5;b'';
57.5;-125.5;b'';
57.5;-124.5;b'';
57.5;-123.5;b'';
57.5;-122.5;b'';
57.5;-121.5;b'';
57.5;-120.5;b'';
57.5;-119.5;b'';
57.5;-118.5;b'';
57.5;-117.5;b'';
57.5;-116.5;b'';
57.5;-115.5;b'';
57.5;-114.5;b'';
57.5;-113.5;b'';
57.5;-112.5;b'';
57.5;-111.5;b'';
57.5;-110.5;b'';
57.5;-109.5;b'';
57.5;-108.5;b'';
57.5;-107.5;b'';
57.5;-106.5;b'';
57.5;-105.5;b'';
57.5;-104.5;b'';
57.5;-103.5;b'';
57.5;-102.5;b'';
57.5;-101.5;b'';
57.5;-100.5;b'';
57.5;-99.5;b'';
57.5;-98.5;b'';
57.5;-97.5;b'';
57.5;-96.5;b'';
57.5;-95.5;b'';
57.5;-94.5;b'';
57.5;-93.5;b'';
57.5;-92.5;b'';
57.5;-91.5;b'';-0.2
57.5;-90.5;b'';-0.2
57.5;-89.5;b'';-0.2
57.5;-88.5;b'';-0.2
57.5;-87.5;b'';-0.2
57.5;-86.5;b'';-0.2
57.5;-85.5;b'';-0.2
57.5;-84.5;b'';-0.2
57.5;-83.5;b'';-0.2
57.5;-82.5;b'';-0.2
57.5;-81.5;b'';-0.2
57.5;-80.5;b'';-0.2
57.5;-79.5;b'';-0.2
57.5;-78.5;b'';-0.2
57.5;-77.5;b'';-0.2
57.5;-76.5;b'';
57.5;-75.5;b'';
57.5;-74.5;b'';
57.5;-73.5;b'';
57.5;-72.5;b'';
57.5;-71.5;b'';
57.5;-70.5;b'';
57.5;-69.5;b'';
57.5;-68.5;b'';
57.5;-67.5;b'';
57.5;-66.5;b'';
57.5;-65.5;b'';
57.5;-64.5;b'';
57.5;-63.5;b'';
57.5;-62.5;b'';
57.5;-61.5;b'';
57.5;-60.5;b'';0.5630412
57.5;-59.5;b'';0.6308703
57.5;-58.5;b'';0.6829003
57.5;-57.5;b'';0.71749884
57.5;-56.5;b'';0.7372191
57.5;-55.5;b'';0.7437175
57.5;-54.5;b'';0.7391102
57.5;-53.5;b'';0.7241435
57.5;-52.5;b'';0.7004674
57.5;-51.5;b'';0.6694376
57.5;-50.5;b'';0.63225806
57.5;-49.5;b'';0.589533
57.5;-48.5;b'';0.5436202
57.5;-47.5;b'';0.49900922
57.5;-46.5;b'';0.4604787
57.5;-45.5;b'';0.43231267
57.5;-44.5;b'';0.41582274
57.5;-43.5;b'';0.4514214
57.5;-42.5;b'';0.49471432
57.5;-41.5;b'';0.54333603
57.5;-40.5;b'';0.59223795
57.5;-39.5;b'';0.59823406
57.5;-38.5;b'';0.60092795
57.5;-37.5;b'';0.5991697
57.5;-36.5;b'';0.5927842
57.5;-35.5;b'';0.58036965
57.5;-34.5;b'';0.5645515
57.5;-33.5;b'';0.54759574
57.5;-32.5;b'';0.5321609
57.5;-31.5;b'';0.5210916
57.5;-30.5;b'';0.5143713
57.5;-29.5;b'';0.50936615
57.5;-28.5;b'';0.5044586
57.5;-27.5;b'';0.49959368
57.5;-26.5;b'';0.49316996
57.5;-25.5;b'';0.4851511
57.5;-24.5;b'';0.4768881
57.5;-23.5;b'';0.4677353
57.5;-22.5;b'';0.45856705
57.5;-21.5;b'';0.45181045
57.5;-20.5;b'';0.45013747
57.5;-19.5;b'';0.42442957
57.5;-18.5;b'';0.37649924
57.5;-17.5;b'';0.36496148
57.5;-16.5;b'';0.38333678
57.5;-15.5;b'';0.3966059
57.5;-14.5;b'';0.40226236
57.5;-13.5;b'';0.40006423
57.5;-12.5;b'';0.39187488
57.5;-11.5;b'';0.3800471
57.5;-10.5;b'';0.36517948
57.5;-9.5;b'';0.34509644
57.5;-8.5;b'';0.31861386
57.5;-7.5;b'';0.29385477
57.5;-6.5;b'';
57.5;-5.5;b'';
57.5;-4.5;b'';
57.5;-3.5;b'';
57.5;-2.5;b'';
57.5;-1.5;b'';0.3455279
57.5;-0.5;b'';0.37019554
57.5;0.5;b'';0.39203882
57.5;1.5;b'';0.4012664
57.5;2.5;b'';0.3827113
57.5;3.5;b'';0.3678747
57.5;4.5;b'';0.37043095
57.5;5.5;b'';0.36060157
57.5;6.5;b'';0.358288
57.5;7.5;b'';0.3484537
57.5;8.5;b'';0.3214243
57.5;9.5;b'';
57.5;10.5;b'';
57.5;11.5;b'';
57.5;12.5;b'';
57.5;13.5;b'';
57.5;14.5;b'';
57.5;15.5;b'';
57.5;16.5;b'';
57.5;17.5;b'';0.18213566
57.5;18.5;b'';
57.5;19.5;b'';0.2211843
57.5;20.5;b'';0.2845403
57.5;21.5;b'';
57.5;22.5;b'';
57.5;23.5;b'';0.34413663
57.5;24.5;b'';
57.5;25.5;b'';
57.5;26.5;b'';
57.5;27.5;b'';
57.5;28.5;b'';
57.5;29.5;b'';
57.5;30.5;b'';
57.5;31.5;b'';
57.5;32.5;b'';
57.5;33.5;b'';
57.5;34.5;b'';
57.5;35.5;b'';
57.5;36.5;b'';
57.5;37.5;b'';
57.5;38.5;b'';
57.5;39.5;b'';
57.5;40.5;b'';
57.5;41.5;b'';
57.5;42.5;b'';
57.5;43.5;b'';
57.5;44.5;b'';
57.5;45.5;b'';
57.5;46.5;b'';
57.5;47.5;b'';
57.5;48.5;b'';
57.5;49.5;b'';
57.5;50.5;b'';
57.5;51.5;b'';
57.5;52.5;b'';
57.5;53.5;b'';
57.5;54.5;b'';
57.5;55.5;b'';
57.5;56.5;b'';
57.5;57.5;b'';
57.5;58.5;b'';
57.5;59.5;b'';
57.5;60.5;b'';
57.5;61.5;b'';
57.5;62.5;b'';
57.5;63.5;b'';
57.5;64.5;b'';
57.5;65.5;b'';
57.5;66.5;b'';
57.5;67.5;b'';
57.5;68.5;b'';
57.5;69.5;b'';
57.5;70.5;b'';
57.5;71.5;b'';
57.5;72.5;b'';
57.5;73.5;b'';
57.5;74.5;b'';
57.5;75.5;b'';
57.5;76.5;b'';
57.5;77.5;b'';
57.5;78.5;b'';
57.5;79.5;b'';
57.5;80.5;b'';
57.5;81.5;b'';
57.5;82.5;b'';
57.5;83.5;b'';
57.5;84.5;b'';
57.5;85.5;b'';
57.5;86.5;b'';
57.5;87.5;b'';
57.5;88.5;b'';
57.5;89.5;b'';
57.5;90.5;b'';
57.5;91.5;b'';
57.5;92.5;b'';
57.5;93.5;b'';
57.5;94.5;b'';
57.5;95.5;b'';
57.5;96.5;b'';
57.5;97.5;b'';
57.5;98.5;b'';
57.5;99.5;b'';
57.5;100.5;b'';
57.5;101.5;b'';
57.5;102.5;b'';
57.5;103.5;b'';
57.5;104.5;b'';
57.5;105.5;b'';
57.5;106.5;b'';
57.5;107.5;b'';
57.5;108.5;b'';
57.5;109.5;b'';
57.5;110.5;b'';
57.5;111.5;b'';
57.5;112.5;b'';
57.5;113.5;b'';
57.5;114.5;b'';
57.5;115.5;b'';
57.5;116.5;b'';
57.5;117.5;b'';
57.5;118.5;b'';
57.5;119.5;b'';
57.5;120.5;b'';
57.5;121.5;b'';
57.5;122.5;b'';
57.5;123.5;b'';
57.5;124.5;b'';
57.5;125.5;b'';
57.5;126.5;b'';
57.5;127.5;b'';
57.5;128.5;b'';
57.5;129.5;b'';
57.5;130.5;b'';
57.5;131.5;b'';
57.5;132.5;b'';
57.5;133.5;b'';
57.5;134.5;b'';
57.5;135.5;b'';
57.5;136.5;b'';
57.5;137.5;b'';
57.5;138.5;b'';
57.5;139.5;b'';
57.5;140.5;b'';0.36217862
57.5;141.5;b'';0.3671907
57.5;142.5;b'';0.37008485
57.5;143.5;b'';0.3734047
57.5;144.5;b'';0.3781156
57.5;145.5;b'';0.38082424
57.5;146.5;b'';0.382325
57.5;147.5;b'';0.38419914
57.5;148.5;b'';0.38551572
57.5;149.5;b'';0.38538814
57.5;150.5;b'';0.38392723
57.5;151.5;b'';0.38171878
57.5;152.5;b'';0.37921444
57.5;153.5;b'';0.37619326
57.5;154.5;b'';0.3727846
57.5;155.5;b'';0.3685667
57.5;156.5;b'';0.3629056
57.5;157.5;b'';
57.5;158.5;b'';
57.5;159.5;b'';
57.5;160.5;b'';
57.5;161.5;b'';
57.5;162.5;b'';
57.5;163.5;b'';0.36103722
57.5;164.5;b'';0.3675049
57.5;165.5;b'';0.36878565
57.5;166.5;b'';0.37430745
57.5;167.5;b'';0.38132805
57.5;168.5;b'';0.38347512
57.5;169.5;b'';0.38354757
57.5;170.5;b'';0.3835002
57.5;171.5;b'';0.38373858
57.5;172.5;b'';0.38348776
57.5;173.5;b'';0.38349047
57.5;174.5;b'';0.38453224
57.5;175.5;b'';0.3866108
57.5;176.5;b'';0.38929924
57.5;177.5;b'';0.3917667
57.5;178.5;b'';0.39377564
57.5;179.5;b'';0.39603466
58.5;-179.5;b'';0.40981668
58.5;-178.5;b'';0.4118015
58.5;-177.5;b'';0.41245627
58.5;-176.5;b'';0.41207314
58.5;-175.5;b'';0.41138434
58.5;-174.5;b'';0.41054362
58.5;-173.5;b'';0.40914893
58.5;-172.5;b'';0.407319
58.5;-171.5;b'';0.4054874
58.5;-170.5;b'';0.3996169
58.5;-169.5;b'';0.39449194
58.5;-168.5;b'';0.39305565
58.5;-167.5;b'';0.3911904
58.5;-166.5;b'';0.3889262
58.5;-165.5;b'';0.3855857
58.5;-164.5;b'';0.38012013
58.5;-163.5;b'';0.37266794
58.5;-162.5;b'';0.3610045
58.5;-161.5;b'';0.34380996
58.5;-160.5;b'';0.32044134
58.5;-159.5;b'';
58.5;-158.5;b'';
58.5;-157.5;b'';
58.5;-156.5;b'';
58.5;-155.5;b'';
58.5;-154.5;b'';
58.5;-153.5;b'';
58.5;-152.5;b'';-0.2
58.5;-151.5;b'';-0.2
58.5;-150.5;b'';-0.19998369
58.5;-149.5;b'';0.04073291
58.5;-148.5;b'';0.2657912
58.5;-147.5;b'';0.43801317
58.5;-146.5;b'';0.54858077
58.5;-145.5;b'';0.5885493
58.5;-144.5;b'';0.5521923
58.5;-143.5;b'';0.4498168
58.5;-142.5;b'';0.29869395
58.5;-141.5;b'';0.11877237
58.5;-140.5;b'';-0.066880025
58.5;-139.5;b'';-0.2
58.5;-138.5;b'';-0.2
58.5;-137.5;b'';
58.5;-136.5;b'';
58.5;-135.5;b'';
58.5;-134.5;b'';
58.5;-133.5;b'';
58.5;-132.5;b'';
58.5;-131.5;b'';
58.5;-130.5;b'';
58.5;-129.5;b'';
58.5;-128.5;b'';
58.5;-127.5;b'';
58.5;-126.5;b'';
58.5;-125.5;b'';
58.5;-124.5;b'';
58.5;-123.5;b'';
58.5;-122.5;b'';
58.5;-121.5;b'';
58.5;-120.5;b'';
58.5;-119.5;b'';
58.5;-118.5;b'';
58.5;-117.5;b'';
58.5;-116.5;b'';
58.5;-115.5;b'';
58.5;-114.5;b'';
58.5;-113.5;b'';
58.5;-112.5;b'';
58.5;-111.5;b'';
58.5;-110.5;b'';
58.5;-109.5;b'';
58.5;-108.5;b'';
58.5;-107.5;b'';
58.5;-106.5;b'';
58.5;-105.5;b'';
58.5;-104.5;b'';
58.5;-103.5;b'';
58.5;-102.5;b'';
58.5;-101.5;b'';
58.5;-100.5;b'';
58.5;-99.5;b'';
58.5;-98.5;b'';
58.5;-97.5;b'';
58.5;-96.5;b'';
58.5;-95.5;b'';
58.5;-94.5;b'';
58.5;-93.5;b'';
58.5;-92.5;b'';-0.2
58.5;-91.5;b'';-0.2
58.5;-90.5;b'';-0.2
58.5;-89.5;b'';-0.2
58.5;-88.5;b'';-0.2
58.5;-87.5;b'';-0.2
58.5;-86.5;b'';-0.19981617
58.5;-85.5;b'';-0.19904022
58.5;-84.5;b'';-0.19823405
58.5;-83.5;b'';-0.19740584
58.5;-82.5;b'';-0.19635329
58.5;-81.5;b'';-0.19508734
58.5;-80.5;b'';-0.19378737
58.5;-79.5;b'';-0.19277684
58.5;-78.5;b'';
58.5;-77.5;b'';
58.5;-76.5;b'';
58.5;-75.5;b'';
58.5;-74.5;b'';
58.5;-73.5;b'';
58.5;-72.5;b'';
58.5;-71.5;b'';
58.5;-70.5;b'';
58.5;-69.5;b'';
58.5;-68.5;b'';
58.5;-67.5;b'';0.076236166
58.5;-66.5;b'';
58.5;-65.5;b'';
58.5;-64.5;b'';
58.5;-63.5;b'';
58.5;-62.5;b'';
58.5;-61.5;b'';0.6113339
58.5;-60.5;b'';0.6826536
58.5;-59.5;b'';0.73573357
58.5;-58.5;b'';0.7667189
58.5;-57.5;b'';0.77911866
58.5;-56.5;b'';0.7768823
58.5;-55.5;b'';0.7638137
58.5;-54.5;b'';0.74253094
58.5;-53.5;b'';0.71296203
58.5;-52.5;b'';0.67620456
58.5;-51.5;b'';0.6330509
